order_id,transaction_date,customer_name,region,sales_rep,product_name,category,quantity,unit_price,subtotal,discount_percent,discount_amount,total_amount,sales_cycle_days,status
ORD-2023-04420,9/30/2023,Green-Wright,West,Christopher Hall,Standing Desk,Furniture,9,873.75,7863.75,5,393.19,7470.56,13,Completed
ORD-2023-09812,25/11/2023,Rasmussen LLC,Central,Jeffrey Lawrence,Bookshelf,Furniture,1,547.54,547.54,20,109.51,438.03,66,Completed
ORD-2023-07142,4/25/2023,"Farmer, Dorsey and Bell",North,Jeffery Wagner,Laptop Pro,Electronics,3,"$2,493.42 ",7480.26,0,0,7480.26,40,Completed
ORD-2024-08977,26/10/2024,"Edwards, Baker and Anderson",,Anthony Gonzalez,Wireless Mouse,Electronics,1,1566.97,1566.97,5,78.35,1488.62,80,Completed
ORD-2022-05530,2/1/2022,Burton Ltd,Central,Patricia Miller,Filing Cabinet,Furniture,8,1469.68,11757.44,0,0,11757.44,81,COMPLETED
ORD-2024-04286,6/25/2024,Wilkerson-Arias,West,Patricia Miller,Paper Ream,Office Supplies,8,103.79,830.32,5,41.52,788.8,,Completed
ORD-2024-07960,10/5/2024,Pollard and Sons,Central,Joshua Walker,"Monitor 27""",Electronics,7,2363.54,16544.78,5,827.24,15717.54,24,Completed
ORD-2022-07533,4/2/2022,Robinson-Brock,West,Danielle Johnson,Bookshelf,Furniture,4,442.65,1770.6,0,0,1770.6,86,Completed
ORD-2022-04470,10/19/2022,Green-Wright,West,Danielle Johnson,Paper Ream,Office Supplies,12,39.07,468.84,0,0,468.84,26,Completed
ORD-2023-07463,10/25/2023,Moore-Collins,South,Craig Ramirez,Bookshelf,Furniture,1,488.89,488.89,0,0,488.89,32,Completed
ORD-2024-03308,5/8/2024,"Burke, Martinez and Riggs",South,Jill Rhodes,Calculator,Office Supplies,3,113.45,340.35,0,0,340.35,82,Completed
ORD-2024-09988,2/27/2024,"Burke, Martinez and Riggs",Central,Melanie Munoz,Standing Desk,Furniture,4,$515.23 ,2060.92,20,412.18,1648.74,56,Completed
ORD-2023-03959,10/9/2023,Jones-Fox,West,Jeffery Wagner,Keyboard Elite,Electronics,10,2119.71,21197.1,10,2119.71,19077.39,20,Completed
ORD-2024-10645,2/9/2024,Harper and Sons,Central,Debra Gardner,Conference Table,Furniture,3,1430.5,4291.5,0,0,4291.5,73,Completed
ORD-2024-05102,7/23/2024,Stanley PLC,South,Lisa Smith,Notebook Pack,Office Supplies,7,19.39,135.73,0,0,135.73,80,Completed
ORD-2024-09989,5/7/2024,Rodriguez-Hall,North,Jeffery Wagner,Desktop Station,Electronics,2,2109.36,4218.72,20,843.74,3374.98,38,Completed
ORD-2022-09970,12/24/2022,Brennan-Johnson,North,Cynthia Diaz,Bookshelf,Furniture,2,1137.08,2274.16,20,454.83,1819.33,89,Completed
ORD-2023-01074,15/01/2023,Stein-Silva,Central,Michelle Ray,Wireless Mouse,Electronics,10,$658.50 ,6585,20,1317,5268,13,Completed
ORD-2022-07065,5/12/2022,Hoover-Campbell,Central,Cynthia Diaz,Office Chair,Furniture,2,686.24,1372.48,0,0,1372.48,80,Completed
ORD-2023-08253,1/2/2023,Hernandez PLC,Central,Melanie Munoz,Filing Cabinet,Furniture,3,1174.73,3524.19,0,0,3524.19,12,Cancelled
ORD-2022-03045,6/23/2022,,South,Nicholas Arnold,Paper Ream,Office Supplies,5,$94.11 ,470.55,0,0,470.55,31,Completed
ORD-2023-09184,5/19/2023,"Alvarado, Miller and Patterson",Central,Matthew Moore,Filing Cabinet,Furniture,10,853.62,8536.2,0,0,8536.2,2,Completed
ORD-2022-08350,5/2/2022,Hernandez PLC,East,Joshua Walker,Notebook Pack,Office Supplies,6,13.76,82.56,0,0,82.56,,Completed
ORD-2023-03477,10/9/2023,Zhang PLC,West,Anthony Gonzalez,Stapler Pro,Office Supplies,8,66.66,533.28,5,26.66,506.62,22,Completed
ORD-2022-08363,7/16/2022,Rodriguez-Johnson,Central,Patricia Miller,Notebook Pack,Office Supplies,9,55.96,503.64,5,25.18,478.46,79,Completed
ORD-2022-01443,11/11/2022,Hernandez-Jones,North,Jeffery Wagner,Laptop Pro,Electronics,2,1229.18,2458.36,0,0,2458.36,33,Completed
ORD-2024-04661,6/4/2024,"Lewis, Kennedy and Santana",North,Nicholas Arnold,Standing Desk,Furniture,3,597.55,1792.65,15,268.9,1523.75,39,Completed
ORD-2023-09671,9/19/2023,Brown Group,South,Christopher Hall,Stapler Pro,Office Supplies,1,40.66,40.66,0,0,40.66,3,Completed
ORD-2022-01577,8/20/2022,Jackson-Lawson,West,Christopher Davis,"Monitor 27""",Electronics,44,"$1,980.02 ",87120.88,0,0,87120.88,58,Completed
ORD-2024-01463,19/01/2024,Hughes-Alvarado,West,Debra Gardner,Bookshelf,Furniture,9,"$1,245.34 ",11208.06,0,0,11208.06,52,Completed
ORD-2022-02220,4/3/2022,"Conner, Li and Santiago",West,Craig Ramirez,Desktop Station,Electronics,8,1886.06,15088.48,5,754.42,14334.06,56,Completed
ORD-2024-09993,8/8/2024,"Washington, Hardy and Bray",Central,Craig Ramirez,Filing Cabinet,Furniture,2,1415.78,2831.56,15,424.73,2406.83,58,Completed
ORD-2022-02172,3/2/2022,"Beltran, Lozano and Mcgee",South,Janet Williams,Calculator,Office Supplies,8,343.7,274.96,5,13.75,261.21,72,Completed
ORD-2022-06236,6/19/2022,Edwards-Scott,,Janet Williams,"Monitor 27""",Electronics,45,271.6,12222,5,611.1,11610.9,40,Completed
ORD-2024-03194,2/13/2024,Jones and Sons,,Michelle Ray,"Monitor 27""",Electronics,6,2000.38,12002.28,0,0,12002.28,62,Completed
ORD-2023-05804,2/21/2023,"Kennedy, Johnson and Lucas",Central,Amanda Dudley,Standing Desk,Furniture,10,1206.7,12067,0,0,12067,21,Completed
ORD-2024-03109,4/25/2024,Gibson Ltd,South,Joshua Walker,Office Chair,Furniture,3,738.68,2216.04,20,443.21,1772.83,2,Completed
ORD-2023-05698,3/18/2023,Estrada-Nolan,South,Craig Ramirez,Calculator,Office Supplies,10,79.43,794.3,0,0,794.3,60,Completed
ORD-2024-04656,11/26/2024,Davis and Sons,North,Matthew Moore,Filing Cabinet,Furniture,1,1074.11,1074.11,0,0,1074.11,71,Completed
ORD-2024-02154,11/14/2024,Jones Inc,North,Cynthia Diaz,Office Chair,Furniture,10,$403.64 ,4036.4,0,0,4036.4,51,Completed
ORD-2024-03323,6/27/2024,"Carroll, Sullivan and Bass",North,Christopher Hall,filing cabinet,Furniture,8,1391.48,11131.84,10,1113.18,10018.66,60,Completed
ORD-2023-07275,10/22/2023,"Hoffman, Baker and Richards",Central,Danielle Johnson,Wireless Mouse,Electronics,2,757.92,1515.84,0,0,1515.84,20,Completed
ORD-2024-02139,23/09/2024,Cook and Sons,East,Amanda Dudley,Keyboard Elite,Electronics,6,1006.08,6036.48,0,0,6036.48,85,Completed
ORD-2024-05424,4/2/2024,Wolf-Harris,North,Joshua Walker,Notebook Pack,Office Supplies,8,53.58,428.64,10,42.86,385.78,81,Completed
ORD-2022-04602,9/5/2022,Carlson-Cruz,East,Cynthia Diaz,Wireless Mouse,Electronics,9,1106.64,9959.76,0,0,9959.76,61,Completed
ORD-2024-01550,3/15/2024,Thompson Ltd,West,Lisa Smith,Conference Table,Furniture,2,1404.54,2809.08,0,0,2809.08,51,Completed
ORD-2024-05350,8/18/2024,Jones Inc,South,Christopher Davis,Conference Table,Furniture,9,$551.19 ,4960.71,15,744.11,4216.6,50,Completed
ORD-2022-05052,5/16/2022,Rangel LLC,South,Anthony Gonzalez,Conference Table,Furniture,7,336.05,2352.35,0,0,2352.35,87,Completed
ORD-2023-05609,1/21/2023,Gilbert-Bullock,North,Patricia Miller,Laptop Pro,Electronics,6,1761.23,10567.38,,1585.11,8982.27,80,Completed
ORD-2024-06997,1/24/2024,Davis-Lozano,North,Melanie Munoz,Keyboard Elite,Electronics,6,"$2,124.27 ",12745.62,0,0,12745.62,27,Completed
ORD-2022-08582,5/22/2022,"Rodriguez, Brennan and Garrison",East,Amanda Dudley,Laptop Pro,Electronics,5,1906.86,9534.3,0,0,9534.3,1,Completed
ORD-2022-05062,9/10/2022,House-Glover,West,Jeffery Wagner,Pen Set,Office Supplies,9,$125.49 ,1129.41,5,56.47,1072.94,54,Cancelled
ORD-2022-01481,5/12/2022,"Turner, Ortiz and Taylor",West,Susan Rogers,Keyboard Elite,Electronics,1,671.16,671.16,15,100.67,570.49,84,Completed
ORD-2024-09188,4/29/2024,Ford-Spencer,West,Christopher Hall,Conference Table,Furniture,2,1483.64,2967.28,0,0,2967.28,3,Cancelled
ORD-2024-06655,6/7/2024,Vargas Ltd,South,Debra Gardner,  Filing Cabinet  ,Furniture,32,363.99,11647.68,,0,11647.68,5,Completed
ORD-2022-10179,1/1/2022,Burgess-Thompson,North,Jeffery Wagner,Paper Ream,Office Supplies,5,37.4,187,0,0,187,57,Completed
ORD-2023-01885,3/5/2023,"Carlson, Hooper and Wall",South,Amanda Dudley,Pen Set,Office Supplies,10,21.4,214,0,0,214,83,Completed
ORD-2024-06190,11/8/2024,"Brown, Valdez and Lucas",West,Nicholas Arnold,Desktop Station,Electronics,8,411.87,3294.96,0,0,3294.96,44,Completed
ORD-2023-03180,6/8/2023,"Wise, Conley and Stephenson",Central,Amanda Dudley,Standing Desk,Furniture,22,641.28,14108.16,20,2821.63,11286.53,39,Completed
ORD-2023-09817,3/12/2023,Holt-Torres,West,Jeffery Wagner,Calculator,Office Supplies,5,$57.89 ,289.45,0,0,289.45,29,Completed
ORD-2024-08021,1/30/2024,Hernandez PLC,Central,Anthony Gonzalez,Office Chair,Furniture,5,1250.35,6251.75,0,0,6251.75,33,Completed
ORD-2024-10987,1/26/2024,Ruiz Ltd,East,Lisa Smith,"Monitor 27""",Electronics,16,821.18,13138.88,0,0,13138.88,80,Completed
ORD-2024-03203,7/7/2024,Ramirez-Bean,North,Matthew Moore,Desktop Station,Electronics,43,278.64,11981.52,20,2396.3,9585.22,77,COMPLETED
ORD-2023-04030,4/14/2023,"Simmons, Meadows and Griffin",North,Jeremy Roberts,Notebook Pack,Office Supplies,25,50.28,1257,15,188.55,1068.45,,Completed
ORD-2024-01712,11/27/2024,Wagner-King,North,Anthony Gonzalez,Keyboard Elite,Electronics,6,1026.58,6159.48,0,0,6159.48,65,Completed
ORD-2022-01973,9/1/2022,Davis Inc,West,Cynthia Diaz,Wireless Mouse,Electronics,10,"$1,082.12 ",10821.2,0,0,10821.2,,Completed
ORD-2023-03328,8/24/2023,Erickson and Sons,South,Patricia Miller,Wireless Mouse,Electronics,7,2026.25,14183.75,0,0,14183.75,75,Completed
ORD-2024-06710,1/9/2024,Mitchell-Jordan,South,Jeremy Roberts,Bookshelf,Furniture,10,1193.15,11931.5,0,0,11931.5,36,Completed
ORD-2024-07832,1/25/2024,"Guerrero, Peck and Coleman",West,Patricia Miller,Bookshelf,Furniture,14,1440.55,20167.7,10,2016.77,18150.93,51,Completed
ORD-2023-03426,3/9/2023,"Miller, Ramos and Coleman",South,Jeffery Wagner,Laptop Pro,Electronics,2,2070.94,4141.88,10,414.19,3727.69,24,Completed
ORD-2022-10931,8/5/2022,"Sanchez, Wheeler and Harvey",South,Amanda Dudley,Filing Cabinet,Furniture,9,1673.31,15059.79,10,1505.98,13553.81,57,Completed
ORD-2022-02758,8/11/2022,Scott Ltd,South,Michelle Ray,Conference Table,Furniture,9,1202.21,10819.89,15,1622.98,9196.91,68,Completed
ORD-2022-01665,7/15/2022,Graham Group,South,Melanie Munoz,Bookshelf,Furniture,9,$779.04 ,7011.36,10,701.14,6310.22,81,COMPLETED
ORD-2023-08431,23/02/2023,Anderson Group,Nrth,Lisa Smith,Notebook Pack,Office Supplies,4,$69.59 ,278.36,,0,278.36,51,Completed
ORD-2022-04074,9/8/2022,Mendez and Sons,,Robert Johnson,Laptop Pro,Electronics,5,"$2,208.79 ",11043.95,0,0,11043.95,70,Completed
ORD-2024-02175,4/15/2024,Torres-Pope,Central,Lindsay Blair,Bookshelf,Furniture,3,1074.53,3223.59,15,483.54,2740.05,27,Completed
ORD-2024-03804,11/20/2024,"Jimenez, Glass and Stone",West,Jill Rhodes,Laptop Pro,Electronics,8,1489.21,11913.68,15,1787.05,10126.63,51,Pending
ORD-2023-07135,22/10/2023,Gutierrez Group,East,Patricia Miller,Office Chair,Furniture,9,217.44,1956.96,0,0,1956.96,12,Completed
ORD-2022-06930,1/11/2022,Christensen PLC,North,Robert Johnson,"Monitor 27""",Electronics,3,787.87,2363.61,15,354.54,2009.07,47,Cancelled
ORD-2023-09233,9/23/2023,Edwards-Scott,East,Amanda Dudley,Pen Set,Office Supplies,7,33.89,237.23,0,0,237.23,5,Completed
ORD-2022-04301,10/19/2022,Hickman Ltd,South,Robert Johnson,Standing Desk,Furniture,3,1623.67,4871.01,15,730.65,4140.36,73,Completed
ORD-2023-04925,3/28/2023,Donovan-Harris,North,Melanie Munoz,Conference Table,Furniture,8,897.86,7182.88,5,359.14,6823.74,57,Completed
ORD-2023-02692,5/13/2023,Roberts-Landry,North,Christopher Davis,Conference Table,Furniture,1,982.26,982.26,,0,982.26,21,Completed
ORD-2023-01904,2/27/2023,Robertson-Hays,Central,Maria Montgomery,"Monitor 27""",Electronics,8,"$2,195.56 ",17564.48,0,0,17564.48,40,Completed
ORD-2023-01073,11/9/2023,Walker Ltd,North,Craig Ramirez,Office Chair,Furniture,5,1324.57,6622.85,0,0,6622.85,41,Completed
ORD-2024-02236,14/03/2024,Jackson-Meza,North,Cynthia Diaz,Bookshelf,Furniture,2,771.4,1542.8,0,0,1542.8,37,Completed
ORD-2023-04238,6/30/2023,,South,Craig Ramirez,Standing Desk,Furniture,2,1725.95,3451.9,5,172.6,3279.3,51,Completed
ORD-2024-10406,9/18/2024,"Smith, Montoya and Evans",East,Lisa Smith,Keyboard Elite,Electronics,7,1112.72,7789.04,5,389.45,7399.59,8,Completed
ORD-2024-07092,3/10/2024,Hooper PLC,East,Janet Williams,Pen Set,Office Supplies,3,66.32,198.96,20,39.79,159.17,24,Completed
ORD-2023-05416,12/26/2023,Brennan-Johnson,East,Joshua Walker,"Monitor 27""",Electronics,7,2188.06,15316.42,5,765.82,14550.6,28,Completed
ORD-2022-01558,17/10/2022,"Holmes, Williams and Wright",Central,Joshua Walker,Pen Set,Office Supplies,10,107.83,1078.3,15,161.74,916.56,22,Completed
ORD-2023-04038,10/17/2023,"Austin, Day and Johnson",East,Matthew Moore,bookshelf,Furniture,4,$744.07 ,2976.28,5,148.81,2827.47,52,Completed
ORD-2024-06691,3/14/2024,White-Lewis,West,Patricia Miller,Laptop Pro,Electronics,27,1523.37,41130.99,15,6169.65,34961.34,2,Completed
ORD-2023-07299,5/30/2023,"Hicks, Bullock and Bailey",Central,Cynthia Diaz,Paper Ream,Office Supplies,4,82.29,329.16,0,0,329.16,25,CANCELLED
ORD-2023-03004,7/23/2023,Reid Group,North,Amanda Dudley,Office Chair,Furniture,4,401.69,1606.76,5,80.34,1526.42,90,Pending
ORD-2023-05458,4/4/2023,Gutierrez Group,North,Cynthia Diaz,Paper Ream,Office Supplies,4,$104.40 ,417.6,15,62.64,354.96,2,Cancelled
ORD-2024-03014,5/13/2024,"Butler, Beck and Miller",,Nicholas Arnold,Stapler Pro,Office Supplies,1,104.75,104.75,15,15.71,89.04,53,Completed
ORD-2024-01212,24/06/2024,Brown Group,Central,Jeffrey Lawrence,Paper Ream,Office Supplies,4,45.9,183.6,20,36.72,146.88,,Completed
ORD-2024-09873,22/06/2024,Kane PLC,West,Joshua Walker,Calculator,Office Supplies,7,10.65,74.55,5,3.73,70.82,89,Completed
ORD-2022-08682,1/20/2022,"Wise, Conley and Stephenson",South,Debra Gardner,Calculator,Office Supplies,12,$13.38 ,160.56,0,0,160.56,,COMPLETED
ORD-2024-08607,12/10/2024,Walker-Jones,East,Debra Gardner,Pen Set,Office Supplies,10,118.87,1188.7,5,59.44,1129.26,32,Completed
ORD-2023-08644,10/12/2023,Suarez LLC,South,Craig Ramirez,"Monitor 27""",Electronics,8,2199.73,17597.84,20,3519.57,14078.27,53,Completed
ORD-2024-09935,4/8/2024,Hickman Ltd,Central,Jeremy Roberts,Wireless Mouse,Electronics,7,1053.78,7376.46,10,737.65,6638.81,9,Completed
ORD-2022-02006,1/12/2022,Smith PLC,East,Joshua Walker,Office Chair,Furniture,2,1613.72,3227.44,0,0,3227.44,51,Completed
ORD-2024-04500,3/9/2024,Cook and Sons,South,Lisa Smith,Keyboard Elite,Electronics,3,1074.21,3222.63,0,0,3222.63,30,Completed
ORD-2022-05018,12/30/2022,Salazar-Ball,Central,Jeffery Wagner,Calculator,Office Supplies,6,106.23,637.38,5,31.87,605.51,42,COMPLETED
ORD-2022-01655,3/29/2022,Gregory-Watkins,Central,Robert Johnson,Standing Desk,Furniture,9,389.1,3501.9,5,175.1,3326.8,75,Completed
ORD-2024-07237,6/8/2024,"Higgins, Strickland and Martin",South,Christopher Hall,Conference Table,Furniture,7,319.94,2239.58,0,0,2239.58,14,Completed
ORD-2022-09790,22/09/2022,Stafford Inc,West,Danielle Johnson,Office Chair,Furniture,10,1102.44,11024.4,5,551.22,10473.18,6,Completed
ORD-2022-02040,8/14/2022,Yu Inc,Central,Linda Wolfe,Wireless Mouse,Electronics,32,$389.08 ,12450.56,0,0,12450.56,47,Cancelled
ORD-2023-10749,10/19/2023,Tran Inc,South,Anthony Gonzalez,Standing Desk,Furniture,2,1292.64,2585.28,0,0,2585.28,7,Completed
ORD-2022-01435,11/26/2022,Harris-Walters,South,Joshua Walker,Bookshelf,Furniture,8,1553.62,12428.96,15,1864.34,10564.62,42,COMPLETED
ORD-2023-02013,7/15/2023,King-Martinez,North,Joshua Walker,Wireless Mouse,Electronics,10,2333.38,23333.8,0,0,23333.8,53,Completed
ORD-2023-04772,4/21/2023,"Martinez, Richardson and Curry",,Michelle Ray,Office Chair,Furniture,4,1646.06,6584.24,0,0,6584.24,48,Completed
ORD-2023-06229,11/8/2023,"Farmer, Dorsey and Bell",South,Jeffery Wagner,Office Chair,Furniture,35,770.04,26951.4,10,2695.14,24256.26,37,Completed
ORD-2023-05234,10/24/2023,"Gregory, Kim and Martinez",South,Janet Williams,Keyboard Elite,Electronics,3,1691.56,5074.68,0,0,5074.68,84,Completed
ORD-2023-01958,10/31/2023,,West,Jeremy Roberts,Calculator,Office Supplies,5,$63.69 ,318.45,15,47.77,270.68,86,Completed
ORD-2022-07608,9/26/2022,"Cole, Glass and Cunningham",North,Robert Johnson,Filing Cabinet,Furniture,15,328.66,4929.9,0,0,4929.9,81,COMPLETED
ORD-2022-05603,7/18/2022,Spence PLC,Nrth,Cynthia Diaz,Stapler Pro,Office Supplies,50,127.62,6381,0,0,6381,7,Completed
ORD-2024-09437,26/06/2024,Gonzalez Group,North,Jeffrey Lawrence,Paper Ream,Office Supplies,4,121.61,486.44,15,72.97,413.47,87,Cancelled
ORD-2023-01990,8/1/2023,Perez-White,East,Cynthia Diaz,Filing Cabinet,Furniture,1,$633.69 ,633.69,0,0,633.69,24,Completed
ORD-2022-10522,4/4/2022,Boone-Simmons,Central,Cynthia Diaz,Bookshelf,Furniture,44,1445.09,63583.96,15,9537.59,54046.37,74,Completed
ORD-2023-03685,17/07/2023,Salazar-Ball,West,Jeffery Wagner,Desktop Station,Electronics,7,"$2,121.26 ",14848.82,10,1484.88,13363.94,,COMPLETED
ORD-2023-10634,6/18/2023,"Reyes, Chase and Jenkins",South,Christopher Davis,Keyboard Elite,Electronics,9,1515.55,13639.95,5,682,12957.95,46,Completed
ORD-2024-05956,8/6/2024,"Burke, Martinez and Riggs",West,Matthew Moore,Stapler Pro,Office Supplies,7,14.52,101.64,20,20.33,81.31,34,COMPLETED
ORD-2024-03286,27/01/2024,Osborne LLC,East,Robert Johnson,Pen Set,Office Supplies,10,$46.28 ,462.8,20,92.56,370.24,3,Completed
ORD-2022-10886,7/17/2022,"Edwards, Baker and Anderson",North,Jeffrey Lawrence,Bookshelf,Furniture,21,"$1,697.87 ",35655.27,0,0,35655.27,14,Completed
ORD-2022-02063,6/11/2022,"Farmer, Dorsey and Bell",South,Cynthia Diaz,Calculator,Office Supplies,24,97.63,2343.12,0,0,2343.12,21,Pending
ORD-2022-06922,6/13/2022,Willis and Sons,North,Robert Johnson,"Monitor 27""",Electronics,-2,475.21,950.42,0,0,950.42,88,Completed
ORD-2022-04343,28/07/2022,Frank-Bradley,East,Michelle Ray,Pen Set,Office Supplies,28,95.37,2670.36,5,133.52,2536.84,70,COMPLETED
ORD-2024-01343,3/6/2024,Howell and Sons,South,Maria Montgomery,Office Chair,Furniture,21,1696.33,35622.93,0,0,35622.93,90,Completed
ORD-2023-06513,3/31/2023,"Robinson, Jones and Welch",East,Joshua Walker,"Monitor 27""",Electronics,9,1816.53,16348.77,10,1634.88,14713.89,12,Completed
ORD-2024-10185,11/26/2024,"Watson, Anderson and Brown",South,Linda Wolfe,Laptop Pro,Electronics,8,1339.42,10715.36,5,535.77,10179.59,74,Completed
ORD-2022-05010,12/17/2022,Bailey-Cook,South,Matthew Moore,Notebook Pack,Office Supplies,3,131.62,394.86,0,0,394.86,5,Completed
ORD-2022-05419,11/14/2022,"Lloyd, Mckinney and Collins",West,Joshua Walker,Laptop Pro,Electronics,7,"$2,296.52 ",16075.64,0,0,16075.64,1,Completed
ORD-2023-07495,7/19/2023,Allen-Allen,Central,Maria Montgomery,desktop station,Electronics,24,1816.95,43606.8,20,8721.36,34885.44,13,COMPLETED
ORD-2023-03742,3/18/2023,"Stanley, Tucker and Lee",South,Maria Montgomery,Keyboard Elite,Electronics,3,1759.31,5277.93,0,0,5277.93,39,Completed
ORD-2024-02487,9/3/2024,Patton-Jenkins,,Maria Montgomery,"Monitor 27""",Electronics,6,1952.77,11716.62,5,585.83,11130.79,58,Completed
ORD-2024-08076,7/2/2024,Jones-Lin,East,Christopher Hall,Standing Desk,Furniture,7,320.29,2242.03,5,112.1,2129.93,61,Completed
ORD-2023-03721,12/6/2023,Crosby-Ramirez,West,Janet Williams,Pen Set,Office Supplies,4,122.53,490.12,0,0,490.12,60,Completed
ORD-2023-02861,3/3/2023,Newton and Sons,Central,Patricia Miller,Filing Cabinet,Furniture,5,221.45,1107.25,20,221.45,885.8,37,Completed
ORD-2023-06237,25/02/2023,Bryant Group,North,Anthony Gonzalez,  Pen Set  ,Office Supplies,8,18.62,148.96,10,14.9,134.06,3,Completed
ORD-2024-04563,2/9/2024,"Shaw, Nelson and Martin",East,Maria Montgomery,Filing Cabinet,Furniture,18,845.55,15219.9,0,0,15219.9,20,Completed
ORD-2024-06440,9/3/2024,,North,Debra Gardner,Office Chair,Furniture,5,1107.34,5536.7,10,553.67,4983.03,70,Completed
ORD-2023-06560,8/13/2023,"Watts, Robinson and Nguyen",North,Danielle Johnson,Office Chair,Furniture,5,751.72,3758.6,0,0,3758.6,15,COMPLETED
ORD-2022-07319,5/19/2022,Carlson-Cruz,South,Janet Williams,Office Chair,Furniture,10,"$1,281.38 ",12813.8,5,640.69,12173.11,82,Completed
ORD-2024-06726,31/08/2024,White-Estes,Central,Jill Rhodes,Standing Desk,Furniture,1,1632.91,1632.91,15,244.94,1387.97,35,Completed
ORD-2024-03307,9/16/2024,Ramirez-Bean,East,Anthony Gonzalez,Keyboard Elite,Electronics,6,2437.85,14627.1,20,2925.42,11701.68,7,Completed
ORD-2023-08237,7/12/2023,Boone LLC,East,Craig Ramirez,Calculator,Office Supplies,8,62.97,503.76,0,0,503.76,4,Completed
ORD-2023-03049,7/5/2023,"Miller, Harrell and Reese",East,Craig Ramirez,  Conference Table  ,Furniture,10,729.32,7293.2,15,1093.98,6199.22,,Completed
ORD-2024-04125,2/10/2024,Blake Group,East,Debra Gardner,Office Chair,Furniture,7,$962.48 ,6737.36,20,1347.47,5389.89,67,Completed
ORD-2024-06274,7/30/2024,Ramirez-Bean,,Janet Williams,Paper Ream,Office Supplies,8,19.17,153.36,10,15.34,138.02,36,Completed
ORD-2023-09656,4/30/2023,Walker-Flores,Central,Christopher Hall,  Filing Cabinet  ,Furniture,5,937.36,4686.8,10,468.68,4218.12,30,Completed
ORD-2024-09614,30/04/2024,Hancock and Sons,South,Craig Ramirez,Office Chair,Furniture,1,$855.61 ,855.61,20,171.12,684.49,75,Completed
ORD-2022-09995,5/5/2022,Rodriguez-Johnson,Central,Jill Rhodes,Keyboard Elite,Electronics,6,889.33,5335.98,0,0,5335.98,9,COMPLETED
ORD-2024-09497,12/17/2024,"Higgins, Strickland and Martin",South,Cynthia Diaz,Filing Cabinet,Furniture,7,"$1,686.78 ",11807.46,,0,11807.46,32,Completed
ORD-2023-08793,9/27/2023,"Bryan, Smith and Booth",South,Linda Wolfe,Paper Ream,Office Supplies,1,121.82,121.82,5,6.09,115.73,85,Completed
ORD-2024-10265,1/3/2024,White-Estes,East,Amanda Dudley,Notebook Pack,Office Supplies,7,119.83,838.81,0,0,838.81,15,Completed
ORD-2022-04152,9/27/2022,Jones Inc,Wst,Robert Johnson,Keyboard Elite,Electronics,7,1112.51,7787.57,0,0,7787.57,10,Completed
ORD-2023-01964,8/31/2023,Duran LLC,,Robert Johnson,Stapler Pro,Office Supplies,3,$40.65 ,121.95,10,12.2,109.75,86,Completed
ORD-2022-01978,9/12/2022,Johnson-Doyle,Central,Christopher Hall,Notebook Pack,Office Supplies,17,115.42,1962.14,0,0,1962.14,1,Completed
ORD-2023-08260,9/9/2023,"Watson, Anderson and Brown",South,Jill Rhodes,Desktop Station,Electronics,3,905.53,2716.59,0,0,2716.59,80,Completed
ORD-2024-09159,12/3/2024,Sanders-Espinoza,East,Jill Rhodes,Standing Desk,Furniture,7,1541.3,10789.1,20,2157.82,8631.28,60,Completed
ORD-2023-04963,6/6/2023,Parker-Morrison,North,Amanda Dudley,Calculator,Office Supplies,10,$12.66 ,126.6,0,0,126.6,55,Completed
ORD-2024-01546,3/29/2024,Valentine-Holland,West,Jeffery Wagner,Bookshelf,Furniture,6,"$1,668.61 ",10011.66,20,2002.33,8009.33,89,Completed
ORD-2023-07572,26/11/2023,Lyons-Bender,,Michelle Ray,Filing Cabinet,Furniture,7,1689.23,11824.61,0,0,11824.61,35,Completed
ORD-2023-10137,5/1/2023,"Miller, Lucas and Williams",South,Lisa Smith,office chair,Furniture,3,363.53,1090.59,15,163.59,927,55,Completed
ORD-2022-01520,3/6/2022,Erickson and Sons,East,Cynthia Diaz,Office Chair,Furniture,3,328.36,985.08,0,0,985.08,10,Completed
ORD-2024-07582,8/25/2024,"Sanford, Rivera and Garcia",Central,Jeffrey Lawrence,Stapler Pro,Office Supplies,9,147.83,1330.47,5,66.52,1263.95,10,Completed
ORD-2024-07024,5/27/2024,Boone LLC,Central,Jeffery Wagner,Office Chair,Furniture,2,983.36,1966.72,15,295.01,1671.71,38,Pending
ORD-2022-03092,7/7/2022,Bennett Group,Central,Jeremy Roberts,Paper Ream,Office Supplies,4,117.79,471.16,0,0,471.16,75,Completed
ORD-2023-08637,9/24/2023,"Fuller, Ingram and Moss",East,Jill Rhodes,Desktop Station,Electronics,8,1773.94,14191.52,0,0,14191.52,53,Completed
ORD-2022-01077,16/04/2022,Robinson-Lee,West,Jill Rhodes,keyboard elite,Electronics,2,2361.5,4723,5,236.15,4486.85,81,Completed
ORD-2022-09997,10/3/2022,Cortez LLC,Central,Robert Johnson,Desktop Station,Electronics,10,1599.08,15990.8,20,3198.16,12792.64,90,Completed
ORD-2022-03261,16/07/2022,Diaz Inc,North,Melanie Munoz,Conference Table,Furniture,10,589.43,5894.3,0,0,5894.3,79,COMPLETED
ORD-2022-06978,12/2/2022,George Group,South,Lisa Smith,Calculator,Office Supplies,38,73.39,2788.82,10,278.88,2509.94,64,Completed
